max_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
5.2535	119.13757	-26.28479	127.99988	23.06213	-7.35168
5.254	87.01172	174.12415	39.07471	-15.40833	-32.22656
5.2545	50.2533	208.36487	69.79065	-28.09753	-68.98499
5.255	101.9165	218.43567	47.23206	-36.85913	-65.3595
5.2555	127.99988	296.7865	49.54834	-33.73718	-27.99683
5.256	62.9425	271.71021	181.17371	-26.48621	11.98425
5.2565	23.26355	159.82361	275.73853	-49.85046	7.04956
5.257	13.797	-218.73779	144.01245	-81.17065	-18.02673
5.2575	-12.38708	-402.12708	-30.11169	-93.75916	-47.03064
5.258	3.7262	-230.92346	-83.78906	-88.11951	-67.77649
5.2585	-12.48779	-82.58057	-96.98181	-73.61755	-44.41223
5.259	2.11487	-144.31458	97.68677	-41.59241	-3.42407
5.2595	21.65222	-214.10522	203.32947	-25.98267	46.02356
5.26	-51.96533	-91.64429	362.64954	-15.1062	79.05579
5.2605	-158.11157	-68.98499	457.31506	-30.71594	122.96448
5.261	-110.57739	-258.21533	406.45752	-52.8717	142.19971
5.2615	-82.37915	-227.09656	391.25061	-66.56799	151.96838
5.262	-69.38782	-99.09668	356.80847	-55.2887	207.15637
5.2625	-40.88745	227.09656	-2.5177	-56.5979	276.74561
5.263	18.63098	217.12646	-268.18542	-94.16199	297.79358
5.2635	62.33826	-124.67651	-269.99817	-111.78589	277.85339
5.264	82.07703	-294.36951	31.01807	-47.53418	196.27991
5.2645	103.52783	-7.04956	-27.59399	21.45081	44.11011
5.265	111.68518	46.82922	-311.28845	55.99365	12.5885
5.2655	75.4303	-1.91345	-365.46936	102.62146	19.53735
5.266	33.9386	41.69312	-229.41284	128.40271	-98.29102
5.2665	-6.2439	11.07788	2.92053	79.66003	-154.18396
5.267	-56.49719	-2.21558	168.18237	4.73328	-87.01172
5.2675	-70.09277	207.35779	168.4845	-89.52942	-28.29895
5.268	-29.30603	416.62903	113.69934	-168.88733	19.23523
5.2685	28.29895	391.55273	-3.92761	-261.13586	-16.11328
5.269	73.81897	83.99048	-50.15259	-342.81006	-40.1825
5.2695	13.29346	35.85205	-56.09436	-309.47571	-62.74109
5.27	-60.02197	291.7511	-35.14709	-153.68042	-36.4563
5.2705	-40.98816	252.17285	3.42407	67.77649	80.06287
5.271	-7.04956	-69.08569	142.80396	57.60498	112.08801
5.2715	-8.35876	-598.10486	397.89734	-4.12903	106.04553
5.272	-11.88354	-823.6908	510.79102	25.37842	143.81104
5.2725	15.60974	-695.69092	497.39685	77.64587	149.14856
5.273	36.4563	-622.77832	507.26624	155.9967	57.70569
5.2735	27.6947	-602.83813	559.23157	204.43726	-84.99756
5.274	10.0708	-672.22595	514.61792	205.34363	-92.34924
5.2745	-0.60425	-581.18591	230.01709	218.03284	-5.53894
5.275	-48.23914	-320.85571	-187.4176	260.73303	61.33118
5.2755	-60.72693	-7.95593	-393.46619	262.34436	-23.46497
5.276	-19.23523	376.84937	-633.55408	161.13281	-248.84949
5.2765	-19.23523	661.75232	-770.81909	21.3501	-255.49622
5.277	-19.23523	655.30701	-819.9646	-63.64746	-162.74414
5.2775	-19.23523	445.83435	-686.72791	-74.52393	-160.12573
5.278	-19.23523	350.26245	-567.08679	-35.65063	-252.7771
5.2785	-19.23523	362.95166	-559.83582	-28.09753	-273.42224
5.279	-19.23523	349.96033	-506.25916	-91.04004	-175.13123
5.2795	-19.23523	293.76526	-340.09094	-112.08801	-86.10535
5.28	-19.23523	263.15002	-302.22473	-53.87878	-93.0542
5.2805	-19.23523	321.76208	-355.9021	39.37683	-101.51367
5.281	-19.23523	373.92883	-400.21362	105.74341	-101.31226
5.2815	-19.23523	334.04846	-340.29236	108.56323	-85.09827
5.282	-19.23523	141.89758	-115.51208	38.77258	-56.39648
5.2825	-19.23523	-53.07312	142.60254	-27.39258	-88.42163
5.283	-19.23523	-160.62927	362.34741	-74.82605	-125.98572
5.2835	39.27612	-255.69763	643.12134	-138.3728	-193.86292
5.284	60.52551	-362.34741	817.4469	-196.88416	-241.79993
5.2845	84.09119	-308.67004	682.69958	-181.17371	-315.7196
5.285	127.59705	-53.37524	230.72205	-169.08875	-472.32056
5.2855	229.01001	273.92578	-294.97375	-167.276	-669.0033
5.286	296.7865	429.62036	-429.31824	-285.10437	-854.91028
5.2865	336.16333	488.53455	-313.70544	-353.98865	-839.50195
5.287	352.57874	592.46521	-237.77161	-323.172	-451.67542
5.2875	305.95093	551.27563	-199.9054	-268.48755	7.5531
5.288	270.401	-108.46252	-90.63721	-350.16174	210.78186
5.2885	241.19568	-569.7052	18.8324	-313.30261	249.85657
5.289	206.95496	-484.00269	166.67175	-182.88574	247.7417
5.2895	153.98254	-378.35999	249.55444	-97.48535	382.08618
5.29	78.14941	-331.32935	300.81482	-13.39417	430.32532
5.2905	23.8678	-366.87927	494.77844	-11.07788	194.56787
5.291	-57.30286	-403.7384	505.05066	202.12097	-80.06287
5.2915	-147.1344	-311.48987	290.84473	515.42358	-168.58521
5.292	-205.54504	-128.70483	-45.62073	587.02698	-19.33594
5.2925	-215.61584	-15.60974	-228.9093	403.13416	197.08557
5.293	-186.30981	-23.26355	-270.09888	160.02502	283.29163
5.2935	-202.02026	-101.31226	-146.53015	41.29028	350.36316
5.294	-283.99658	-86.70959	122.46094	22.86072	327.30103
5.2945	-271.71021	32.52869	220.44983	91.04004	265.3656
5.295	-205.74646	260.63232	2.31628	124.37439	191.24451
5.2955	-150.9613	326.29395	-291.7511	56.79932	245.82825
5.296	-184.19495	261.6394	-311.69128	37.16125	299.10278
5.2965	-207.35779	113.80005	-133.74023	86.8103	261.13586
5.297	-212.99744	-35.2478	98.0896	135.8551	188.32397
5.2975	-221.05408	-176.54114	242.80701	182.88574	149.14856
5.298	-211.08398	-363.55591	449.96338	188.72681	183.38928
5.2985	-196.58203	-451.87683	609.38416	99.90234	198.49548
5.299	-174.52698	-495.68481	616.2323	81.06995	130.92041
5.2995	-129.10767	-461.24268	559.83582	58.91418	37.86621
5.3	-92.34924	-382.38831	548.45581	18.12744	-15.1062
5.3005	-32.22656	-152.1698	482.69348	-20.54443	-26.78833
5.301	-21.85364	165.56396	243.61267	-45.82214	-10.37292
5.3015	-16.01257	319.84863	-65.96375	-6.2439	49.34692
5.302	-80.06287	404.24194	-517.03491	131.72607	112.79297
5.3025	-90.5365	364.6637	-714.72473	198.6969	129.81262
5.303	-57.9071	326.89819	-689.54773	175.73547	88.72375
5.3035	-42.7002	291.7511	-459.12781	125.7843	60.82764
5.304	-26.08337	255.2948	-352.88086	76.63879	48.94409
5.3045	-30.81665	201.2146	-283.59375	40.78674	44.0094
5.305	-35.04639	154.78821	-213.40027	1.10779	40.08179
5.3055	-7.85522	155.09033	-133.13599	-25.88196	17.6239
5.306	21.85364	161.73706	-126.89209	-35.75134	-1.91345
5.3065	-3.92761	-17.01965	-75.12817	-29.70886	-17.72461
5.307	-71.20056	-86.40747	-49.0448	-37.66479	-17.52319
5.3075	-80.06287	-19.73877	-100.80872	-30.31311	15.30762
5.308	-67.17224	8.56018	-32.02515	11.17859	35.14709
5.3085	-20.34302	66.76941	-94.56482	32.93152	30.01099
5.309	0.90637	-44.81506	-191.54663	32.22656	44.41223
5.3095	-21.3501	-137.46643	-172.3114	34.44214	57.20215
5.31	-37.56409	-49.34692	-55.89294	21.14868	121.55457
5.3105	4.02832	87.71667	195.57495	15.20691	198.89832
5.311	34.34143	220.65125	303.83606	-13.59558	213.19885
5.3115	34.44214	409.57947	271.00525	-66.97083	211.2854
5.312	13.49487	412.19788	255.99976	-131.72607	199.40186
5.3125	-12.5885	352.78015	307.66296	-157.30591	218.33496
5.313	-38.57117	335.86121	304.23889	-131.72607	171.70715
5.3135	-61.23047	142.70325	67.77649	-78.35083	67.8772
5.314	-40.38391	-376.84937	-152.57263	-23.26355	-112.39014
5.3145	-22.25647	-910.29968	-84.89685	3.62549	-223.47107
5.315	-52.16675	-768.90564	-2.92053	25.88196	-206.65283
5.3155	-94.2627	-468.99719	-29.30603	36.15417	-141.09192
5.316	-57.8064	-110.27527	-89.328	33.53577	-98.39172
5.3165	11.58142	-3.32336	-24.87488	58.71277	-97.08252
5.317	55.08728	-208.06274	81.67419	79.35791	-110.27527
5.3175	41.39099	-199.70398	216.62292	107.45544	-117.82837
5.318	51.5625	-97.38464	105.84412	34.14001	-137.56714
5.3185	69.89136	-119.74182	-37.26196	-69.79065	-148.64502
5.319	111.28235	-29.40674	-121.15173	-87.91809	-139.68201
5.3195	85.5011	41.29028	-55.69153	-65.3595	-76.63879
5.32	31.32019	95.5719	125.18005	-22.76001	13.29346
5.3205	11.48071	-33.43506	328.61023	7.25098	38.36975
5.321	35.2478	-12.5885	470.70923	25.37842	-19.23523
5.3215	25.78125	334.552	548.85864	7.75452	-91.745
5.322	-5.33752	716.53748	522.67456	-49.0448	-110.98022
5.3225	-43.30444	1033.96912	514.92004	-102.92358	-131.72607
5.323	-85.80322	1171.33484	439.99329	-128.70483	-149.04785
5.3235	-114.90784	1193.59131	5.23682	-54.78516	-105.23987
5.324	-115.51208	1132.66296	-545.13245	76.84021	-43.80798
5.3245	-118.33191	869.21082	-679.87976	144.11316	-30.11169
5.325	-127.79846	543.42041	-392.45911	124.27368	-18.63098
5.3255	-173.31848	53.87878	-106.75049	96.47827	-18.63098
5.326	-184.39636	-342.70935	-129.10767	69.08569	-16.01257
5.3265	-142.60254	-289.73694	-387.42371	47.53418	-19.63806
5.327	-79.55933	-406.45752	-572.92786	34.84497	-7.5531
5.3275	24.16992	-538.78784	-605.45654	15.30762	10.37292
5.328	126.18713	-358.4198	-606.46362	-8.56018	28.09753
5.3285	219.03992	-68.78357	-592.66663	-22.35718	51.26038
5.329	235.55603	26.68762	-446.03577	-13.39417	59.1156
5.3295	210.17761	34.14001	-364.86511	13.797	66.56799
5.33	172.51282	-194.36646	-273.92578	20.94727	40.1825
5.3305	174.22485	-688.33923	-118.53333	-7.75452	-10.77576
5.331	151.46484	-929.63562	13.89771	-40.78674	-56.5979
5.3315	66.06445	-831.94885	120.7489	-57.9071	-58.51135
5.332	-6.74744	-594.8822	134.04236	-29.00391	-36.55701
5.3325	-50.65613	-406.2561	-25.98267	3.92761	-36.55701
5.333	-44.41223	-295.578	-70.89844	36.15417	-36.55701
5.3335	-3.7262	-198.09265	-78.04871	51.36108	-36.55701
5.334	27.99683	-91.04004	-47.03064	12.5885	-36.55701
5.3345	39.98108	-29.30603	13.29346	-31.4209	-36.55701
5.335	22.96143	-46.82922	121.35315	-54.68445	-36.55701
5.3355	20.24231	93.65845	117.02271	-29.70886	-36.55701
5.336	30.31311	225.98877	77.14233	-13.59558	-36.55701
5.3365	19.73877	44.61365	191.1438	-12.08496	-36.55701
5.337	17.32178	-386.81946	207.65991	-38.77258	-36.55701
5.3375	35.85205	-658.9325	53.97949	-62.74109	-36.55701
5.338	23.26355	-647.75391	71.60339	-67.97791	-36.55701
5.3385	5.84106	-271.81091	60.3241	-47.93701	-36.55701
5.339	1.81274	-14.80408	-19.23523	-8.35876	-36.55701
5.3395	-20.34302	37.96692	-126.9928	8.96301	23.06213
5.34	-19.13452	112.99438	-270.60242	17.42249	12.68921
5.3405	9.26514	148.74573	-214.20593	9.97009	-14.50195
5.341	45.11719	48.44055	-136.96289	-9.06372	-42.29736
5.3415	33.9386	69.89136	29.10461	7.95593	-65.25879
5.342	-19.63806	290.5426	105.13916	-5.43823	-67.8772
5.3425	-45.11719	511.09314	38.67188	-32.32727	-61.53259
5.343	-60.22339	622.87903	110.27527	-61.02905	-39.67896
5.3435	-60.52551	582.89795	253.38135	-61.93542	-19.53735
5.344	-45.72144	391.65344	325.18616	-58.41064	-3.62549
5.3445	-16.51611	-212.19177	306.65588	-54.48303	6.94885
5.345	-11.88354	-1066.29639	317.93518	-25.27771	18.12744
5.3455	-12.5885	-1100.53711	239.48364	35.95276	34.34143
5.346	-25.27771	-541.70837	65.96375	73.41614	29.20532
5.3465	-13.39417	-89.52942	-51.86462	76.63879	18.53027
5.347	27.89612	174.22485	-82.9834	71.20056	11.58142
5.3475	71.60339	220.14771	-80.66711	57.20215	15.00549
5.348	77.948	162.84485	45.2179	39.98108	21.24939
5.3485	60.92834	154.6875	253.68347	13.89771	23.16284
5.349	15.00549	76.43738	368.99414	-9.26514	20.74585
5.3495	13.59558	-16.71753	287.52136	-9.97009	49.24622
5.35	23.56567	-52.771	237.26807	1.40991	43.00232
5.3505	-25.177	14.40125	129.40979	2.11487	12.99133
5.351	-73.31543	67.77649	-118.13049	6.44531	0.50354
5.3515	-31.32019	108.86536	-300.21057	25.68054	-16.81824
5.352	-41.89453	183.79211	-323.57483	38.16833	-26.88904
5.3525	-115.41138	169.49158	-305.24597	25.88196	-0.10071
5.353	-77.64587	85.5011	-211.48682	1.3092	35.44922
5.3535	4.12903	10.37292	80.06287	-34.54285	92.44995
5.354	46.42639	47.63489	174.42627	-49.24622	124.77722
5.3545	48.84338	51.26038	187.61902	-52.26746	179.36096
5.355	54.78516	50.05188	139.98413	-68.68286	239.38293
5.3555	50.15259	69.38782	-18.02673	-96.37756	294.97375
5.356	48.94409	195.07141	-134.84802	-88.52234	257.71179
5.3565	37.96692	163.95264	-216.3208	-66.76941	37.36267
5.357	20.34302	70.3949	-275.33569	-44.61365	-136.96289
5.3575	-7.35168	-110.47668	-46.42639	-6.74744	-174.92981
5.358	-27.79541	-214.70947	376.14441	81.47278	-106.64978
5.3585	-27.6947	-170.70007	553.69263	128.90625	-19.03381
5.359	-6.84814	-23.8678	285.20508	89.328	-47.33276
5.3595	14.60266	29.91028	-162.54272	45.01648	-93.75916
5.36	38.87329	18.8324	-368.18848	20.54443	-122.15881
5.3605	47.53418	80.36499	-295.578	12.38708	-147.73865
5.361	58.10852	155.79529	-229.51355	8.66089	-132.83386
5.3615	23.66638	156.09741	-215.21301	24.06921	-101.41296
5.362	-5.13611	98.49243	-93.55774	7.35168	-94.66553
5.3625	3.62549	56.09436	106.34766	-15.30762	-115.00854
5.363	40.08179	59.1156	175.43335	-67.17224	-144.31458
5.3635	34.54285	16.91895	209.67407	-136.86218	-94.96765
5.364	8.45947	-127.79846	363.55591	-196.38062	-28.09753
5.3645	-5.84106	-223.77319	413.10425	-226.19019	60.72693
5.365	-6.74744	-241.19568	353.3844	-196.78345	112.99438
5.3655	-27.6947	-135.65369	153.17688	-125.58289	198.89832
5.366	-64.35242	4.93469	-75.32959	-61.93542	207.15637
5.3665	-73.41614	79.66003	-111.38306	-56.90002	129.10767
5.367	-27.79541	92.34924	-29.50745	-67.37366	5.53894
5.3675	33.33435	59.71985	154.58679	-17.72461	5.53894
5.368	62.13684	-15.20691	230.82275	26.78833	5.53894
5.3685	56.90002	-5.23682	135.65369	-7.04956	5.53894
5.369	34.24072	26.08337	-4.02832	-104.93774	5.53894
5.3695	6.74744	52.46887	-150.65918	-118.33191	5.53894
5.37	17.82532	77.34375	-299.00208	-134.04236	5.53894
5.3705	78.45154	106.04553	-428.61328	-241.4978	5.53894
5.371	96.7804	115.41138	-387.92725	-325.79041	5.53894
5.3715	67.27295	279.06189	-421.46301	-280.97534	5.53894
5.372	49.0448	449.25842	-560.9436	-52.67029	5.53894
5.3725	-25.07629	444.72656	-531.43616	67.17224	5.53894
5.373	-139.88342	280.67322	-267.27905	-24.67346	5.53894
5.3735	-140.28625	-39.88037	-53.67737	-66.76941	5.53894
5.374	-80.26428	-321.56067	49.0448	-22.6593	5.53894
5.3745	-3.92761	-544.5282	175.73547	85.09827	-201.11389
5.375	44.71436	-371.10901	303.63464	158.81653	-296.98792
5.3755	76.23596	-217.73071	216.11938	137.26501	-301.51978
5.376	101.71509	-127.29492	112.49084	165.46326	-300.41199
5.3765	81.57349	-26.28479	93.96057	266.47339	-195.47424
5.377	76.23596	-15.40833	86.30676	326.89819	-211.78894
5.3775	123.46802	-44.51294	108.1604	254.89197	-501.52588
5.378	171.40503	-56.5979	87.71667	183.99353	-751.38245
5.3785	154.88892	-46.12427	167.07458	128.10059	-603.24097
5.379	109.4696	56.29578	330.62439	35.85205	-287.52136
5.3795	52.06604	143.10608	274.83215	11.98425	-53.47595
5.38	43.00232	116.51917	131.42395	36.85913	97.98889
5.3805	35.85205	85.29968	144.81812	15.00549	179.56238
5.381	13.49487	81.97632	205.74646	-6.84814	221.3562
5.3815	-17.12036	149.34998	111.58447	6.74744	261.74011
5.382	-47.7356	311.28845	-189.02893	1.40991	246.83533
5.3825	-86.50818	385.81238	-369.29626	-30.91736	169.29016
5.383	-146.22803	356.80847	-315.31677	-11.38	71.09985
5.3835	-150.55847	336.26404	-165.66467	-18.42957	-20.04089
5.384	-120.95032	15.30762	-7.15027	-66.76941	-64.25171
5.3845	-93.45703	-418.64319	30.61523	-133.63953	-81.06995
5.385	-44.0094	-522.97668	-4.53186	-143.00537	-32.52869
5.3855	-2.71912	-457.51648	-97.58606	-62.9425	168.18237
5.386	9.06372	-296.38367	-31.21948	8.45947	443.21594
5.3865	12.89062	-288.93127	223.47107	35.65063	482.49207
5.387	10.47363	-315.31677	445.2301	42.8009	358.4198
5.3875	-6.64673	-127.59705	626.3031	58.30994	189.53247
5.388	-51.05896	-12.5885	562.1521	78.35083	88.22021
5.3885	-90.93933	-20.94727	624.28894	111.38306	18.73169
5.389	-136.25793	203.7323	441.00037	111.48376	-21.45081
5.3895	-141.19263	315.82031	-136.45935	6.2439	-53.67737
5.39	-85.5011	207.96204	-602.03247	-78.75366	-86.8103
5.3905	-11.88354	-5.74036	-801.53503	-74.62463	-47.23206
5.391	16.91895	11.17859	-679.27551	-76.84021	114.00146
5.3915	21.14868	176.64185	-175.03052	-36.15417	265.86914
5.392	44.0094	286.81641	257.51038	17.42249	260.12878
5.3925	53.37524	343.61572	534.65881	10.57434	164.55688
5.393	41.59241	281.57959	668.49976	-35.65063	105.03845
5.3935	-14.40125	26.48621	470.91064	-79.55933	40.1825
5.394	-70.89844	-519.3512	100.90942	14.30054	-168.28308
5.3945	-97.48535	-807.17468	-288.72986	93.96057	-144.51599
5.395	-99.90234	-716.53748	-579.67529	68.48145	45.82214
5.3955	-41.79382	-364.86511	-638.18665	-31.32019	66.97083
5.396	-7.75452	-32.22656	-606.26221	50.85754	22.96143
5.3965	-16.61682	90.93933	-502.02942	166.67175	76.33667
5.397	-39.57825	105.74341	-429.62036	167.276	82.47986
5.3975	-64.85596	125.7843	-340.19165	146.63086	-11.98425
5.398	-69.58923	-7.35168	-201.51672	105.74341	-93.55774
5.3985	-76.63879	-39.88037	-133.74023	78.65295	-117.82837
5.399	-55.2887	4.12903	-118.73474	58.61206	-110.47668
5.3995	-41.79382	149.6521	-66.16516	61.73401	-63.14392
5.4	-16.3147	269.39392	-7.15027	72.00623	-49.44763
5.4005	-5.74036	364.86511	-93.35632	66.36658	-71.20056
5.401	-23.06213	385.30884	-235.85815	28.29895	-100.6073
5.4015	-53.57666	395.48035	-268.99109	1.3092	-75.83313
5.402	-30.11169	325.18616	-166.0675	-34.74426	-45.92285
5.4025	-4.12903	-119.84253	-63.44604	-31.11877	-40.68604
5.403	0.90637	-374.93591	89.73083	-13.797	-76.23596
5.4035	21.65222	-327.70386	172.91565	2.71912	-69.68994
5.404	18.93311	-166.77246	253.07922	23.36426	-55.99365
5.4045	20.94727	-33.43506	301.41907	29.20532	-64.75525
5.405	5.23682	-27.89612	342.30652	2.11487	-83.38623
5.4055	-31.21948	-84.79614	359.82971	-20.94727	-90.13367
5.406	-39.57825	-119.23828	312.89978	-39.57825	-82.88269
5.4065	-9.16443	-89.328	258.31604	-32.7301	-36.4563
5.407	-7.5531	98.0896	156.80237	-0.70496	-4.73328
5.4075	-11.2793	235.95886	-68.28003	34.74426	28.50037
5.408	-13.797	160.22644	-211.38611	38.36975	49.14551
5.4085	-18.8324	-54.18091	-165.86609	30.31311	42.7002
5.409	-20.64514	-233.9447	-79.2572	17.32178	30.41382
5.4095	-0.70496	-254.28772	38.36975	-14.80408	23.36426
5.41	25.177	-151.76697	206.14929	-51.46179	15.71045
5.4105	41.39099	-72.40906	335.05554	-63.84888	26.48621
5.411	-9.46655	96.27686	269.79675	-54.0802	24.87488
5.4115	-34.03931	414.51416	45.72144	-44.21082	16.21399
5.412	-36.55701	848.8678	-195.47424	-31.62231	26.78833
5.4125	3.7262	1123.80066	-402.93274	-14.19983	68.38074
5.413	-9.16443	1014.63318	-421.2616	-9.36584	67.37366
5.4135	-78.65295	240.89355	-308.67004	-8.35876	47.03064
5.414	-127.99988	-879.0802	-172.00928	-5.94177	18.22815
5.4145	-152.77405	-1448.58398	-34.03931	-8.96301	-19.23523
5.415	-139.68201	-1113.62915	-17.82532	-4.33044	-19.83948
5.4155	-117.72766	-541.90979	-108.56323	17.42249	0.70496
5.416	-37.7655	-299.3042	-138.07068	23.66638	8.8623
5.4165	43.60657	-141.29333	30.71594	-5.63965	-25.68054
5.417	53.67737	132.53174	250.76294	-18.8324	-33.73718
5.4175	22.6593	329.41589	342.91077	-18.42957	-35.75134
5.418	35.14709	400.91858	242.20276	-37.7655	-47.63489
5.4185	46.82922	449.35913	159.7229	-72.30835	-59.1156
5.419	48.44055	442.7124	209.17053	-81.97632	-51.15967
5.4195	57.20215	371.51184	-49.74976	-56.49719	-51.5625
5.42	116.11633	297.49146	-397.29309	-20.44373	-66.56799
5.4205	103.125	306.25305	-392.15698	-8.66089	-71.40198
5.421	77.64587	449.66125	-194.87	-17.92603	-50.55542
5.4215	50.2533	468.69507	-60.02197	-24.77417	-27.99683
5.422	26.18408	399.40796	4.63257	-1.51062	4.63257
5.4225	20.64514	37.06055	67.8772	11.98425	31.72302
5.423	37.36267	-549.06006	211.48682	5.43823	31.72302
5.4235	37.36267	-713.71765	359.42688	-10.97717	1.71204
5.424	37.36267	-474.83826	452.07825	-41.08887	-21.45081
5.4245	37.36267	-155.39246	465.97595	-47.23206	-12.68921
5.425	37.36267	-12.89062	222.86682	19.03381	29.40674
5.4255	37.36267	-42.8009	2.21558	79.45862	68.98499
5.426	37.36267	173.11707	-131.52466	89.93225	67.37366
5.4265	37.36267	276.74561	-252.27356	71.09985	58.91418
5.427	37.36267	35.54993	-174.92981	37.96692	51.15967
5.4275	37.36267	-266.77551	-113.59863	42.49878	49.34692
5.428	37.36267	-197.18628	-70.69702	36.35559	31.01807
5.4285	37.36267	75.4303	-93.75916	16.41541	11.38
5.429	37.36267	-38.26904	-208.7677	-8.15735	-16.51611
5.4295	37.36267	-147.23511	-229.31213	-34.03931	-42.90161
5.43	37.36267	33.63647	-232.6355	-55.49011	-59.51843
5.4305	-83.78906	155.19104	-41.39099	-61.53259	-84.69543
5.431	-81.87561	246.5332	279.86755	-35.54993	-70.09277
5.4315	-114.4043	306.8573	497.39685	17.22107	-53.47595
5.432	-159.01794	244.51904	475.84534	61.83472	-25.47913
5.4325	-187.11548	328.71094	215.21301	64.95667	-5.94177
5.433	-217.02576	444.02161	-39.57825	54.88586	8.05664
5.4335	-154.38538	345.02563	-166.67175	28.29895	21.85364
5.434	-68.48145	157.50732	-169.18945	7.75452	25.27771
5.4345	-5.23682	-75.63171	-52.26746	15.20691	37.06055
5.435	58.10852	-463.05542	118.43262	26.28479	65.15808
5.4355	87.71667	-811.203	231.12488	46.42639	63.54675
5.436	69.08569	-747.55554	178.95813	49.64905	66.46729
5.4365	77.44446	-476.14746	135.55298	39.17542	96.57898
5.437	91.34216	-351.06812	215.51514	34.54285	113.49792
5.4375	69.79065	-238.27515	222.76611	4.43115	105.84412
5.438	33.9386	-136.86218	94.86694	-33.33435	70.19348
5.4385	1.71204	30.31311	40.08179	-54.38232	42.59949
5.439	-3.22266	159.82361	-4.73328	-36.55701	19.33594
5.4395	16.51611	129.20837	-132.63245	-19.33594	-16.51611
5.44	9.06372	222.16187	-288.32703	-20.44373	-48.94409
5.4405	-0.10071	436.3678	-463.35754	-12.99133	-43.90869
5.441	50.05188	366.67786	-587.63123	-18.12744	-26.98975
5.4415	103.02429	171.60645	-603.34167	-49.14551	-30.01099
5.442	133.53882	-526.40076	-327.40173	-65.56091	-41.39099
5.4425	143.91174	-860.95276	-171.30432	-99.3988	-42.09595
5.443	174.92981	-621.97266	-166.77246	-129.20837	-68.78357
