chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
6.3885	-8.05664	-34.94568	-9.16443	83.88977	8.15735
6.389	4.02832	-14.70337	1.3092	55.08728	7.75452
6.3895	5.74036	-15.1062	-7.95593	38.36975	6.14319
6.39	2.11487	-1.51062	-2.21558	14.60266	2.41699
6.3905	-7.85522	8.96301	-2.5177	11.07788	-0.80566
6.391	-4.33044	16.3147	-0.50354	7.45239	-7.95593
6.3915	-3.8269	30.61523	-6.94885	-6.04248	-15.40833
6.392	-2.92053	37.46338	-12.28638	-13.59558	-16.11328
6.3925	-13.19275	36.15417	-4.73328	-16.71753	-8.45947
6.393	-9.16443	34.24072	-6.14319	-26.08337	-6.14319
6.3935	-7.35168	29.00391	-11.88354	-26.88904	-10.57434
6.394	5.13611	31.72302	-11.17859	-33.73718	-20.1416
6.3945	2.81982	14.19983	-11.48071	-44.31152	-8.56018
6.395	0.50354	-1.00708	-6.04248	-37.96692	-4.63257
6.3955	-5.0354	-2.31628	14.60266	-33.53577	-15.00549
6.396	-2.81982	-8.56018	14.50195	-1.71204	-25.68054
6.3965	-5.74036	-18.53027	17.01965	24.57275	-17.6239
6.397	-2.5177	-25.98267	11.2793	25.57983	-5.53894
6.3975	-4.83398	-42.19666	10.87646	15.40833	4.93469
6.398	-0.70496	-40.08179	6.54602	13.19275	-1.61133
6.3985	-3.52478	-33.83789	-4.33044	2.61841	-7.5531
6.399	-7.75452	-36.95984	-8.15735	-4.12903	-12.18567
6.3995	-8.56018	-39.98108	5.33752	-21.65222	-17.52319
6.4	-10.27222	-34.34143	-4.12903	-27.59399	-17.92603
6.4005	13.09204	-12.08496	-5.94177	-18.22815	7.15027
6.401	40.98816	-10.67505	-15.00549	-16.81824	12.28638
6.4015	44.11011	-13.39417	-16.01257	-22.86072	3.92761
6.402	58.91418	-44.61365	-21.85364	-31.92444	-1.71204
6.4025	64.85596	-63.34534	-18.8324	-71.40198	14.70337
6.403	76.43738	-101.9165	-5.63965	-141.09192	17.6239
6.4035	90.93933	-182.68433	4.53186	-186.20911	20.94727
6.404	101.01013	-194.36646	3.52478	-189.23035	27.59399
6.4045	76.63879	-202.12097	1.91345	-180.97229	20.44373
6.405	43.90869	-164.7583	-0.60425	-153.3783	8.25806
6.4055	17.72461	-117.12341	-5.43823	-157.00378	20.44373
6.406	13.59558	-48.33984	0.40283	-193.46008	27.6947
6.4065	14.60266	35.04639	10.97717	-227.70081	26.88904
6.407	-8.66089	116.51917	11.88354	-140.38696	-0.80566
6.4075	-45.92285	183.89282	6.94885	77.34375	-38.36975
6.408	-74.52393	207.65991	5.63965	214.81018	-48.03772
6.4085	-76.63879	180.87158	-9.26514	187.82043	-20.04089
6.409	-74.2218	98.0896	-19.94019	85.09827	-3.52478
6.4095	-45.82214	-38.974	-17.92603	21.95435	4.93469
6.41	-31.82373	-118.83545	-12.38708	6.14319	6.14319
6.4105	-23.06213	-139.37988	-6.74744	66.6687	-4.33044
6.411	-16.11328	-151.86768	-4.12903	149.85352	-27.49329
6.4115	-24.37134	-100.6073	12.68921	216.01868	-41.29028
6.412	-28.9032	-52.771	18.22815	231.22559	-31.92444
6.4125	-23.06213	-35.65063	10.67505	200.71106	-19.63806
6.413	-17.22107	-25.47913	2.11487	130.21545	-7.5531
6.4135	-12.18567	-38.87329	1.00708	71.40198	-1.10779
6.414	-15.60974	-49.14551	-1.3092	20.84656	6.44531
6.4145	-13.59558	-35.54993	6.74744	-25.68054	13.19275
6.415	-18.42957	-4.63257	9.97009	-72.10693	14.50195
6.4155	-36.35559	30.71594	13.59558	-108.05969	14.19983
6.416	-42.49878	33.33435	3.92761	-110.6781	18.02673
6.4165	-32.42798	31.72302	-2.71912	-118.53333	16.71753
6.417	-25.177	44.61365	-1.61133	-118.02979	18.12744
6.4175	-15.00549	70.99915	-2.5177	-101.21155	8.7616
6.418	-1.61133	95.77332	2.41699	-84.39331	7.75452
6.4185	15.60974	105.03845	0.70496	-56.39648	9.56726
6.419	22.05505	108.26111	-2.5177	30.41382	-1.10779
6.4195	16.71753	88.82446	-3.52478	115.51208	-16.81824
6.42	-5.74036	73.31543	-0.20142	159.42078	-25.98267
6.4205	-6.64673	46.42639	-6.94885	124.17297	-15.20691
6.421	-13.89771	6.14319	-1.00708	55.79224	-1.10779
6.4215	-10.77576	-5.13611	-8.35876	51.05896	-13.39417
6.422	-22.86072	9.36584	-5.74036	68.98499	-25.68054
6.4225	-26.48621	35.75134	-0.10071	75.4303	-24.27063
6.423	-46.82922	77.04163	-0.90637	71.09985	-20.24231
6.4235	-62.8418	102.42004	0.70496	38.06763	-13.19275
6.424	-64.55383	104.03137	5.43823	43.80798	-28.39966
6.4245	-61.12976	88.42163	4.12903	63.14392	-20.24231
6.425	-49.0448	62.13684	1.91345	53.87878	-14.60266
6.4255	-31.4209	44.81506	-6.64673	44.61365	-1.91345
6.426	-26.28479	37.7655	-3.22266	26.08337	-0.40283
6.4265	-23.36426	25.177	-0.50354	3.42407	1.91345
6.427	-17.32178	20.74585	-0.80566	-1.91345	2.92053
6.4275	-14.50195	13.29346	3.32336	-12.78992	-1.71204
6.428	-14.60266	8.56018	2.21558	-9.97009	0.30212
6.4285	-8.56018	5.23682	4.22974	15.40833	-5.74036
6.429	-8.56018	3.92761	3.8269	25.57983	-14.19983
6.4295	-7.95593	-2.81982	2.31628	11.98425	-5.13611
6.43	-2.21558	-2.5177	2.31628	-13.49487	3.8269
6.4305	-4.53186	-4.73328	-5.84106	-20.84656	9.66797
6.431	-1.3092	-2.31628	-6.84814	-15.81116	6.2439
6.4315	-11.2793	-6.94885	-5.84106	-7.25098	2.41699
6.432	-9.66797	-14.40125	-13.99841	-13.89771	8.8623
6.4325	2.71912	-6.84814	-22.96143	-21.65222	7.25098
6.433	-2.31628	4.53186	0.60425	-17.42249	2.5177
6.4335	-10.87646	18.12744	10.67505	-15.30762	-6.14319
6.434	-12.99133	32.02515	12.18567	-16.61682	-12.5885
6.4345	-5.53894	32.22656	-11.17859	-26.08337	-14.40125
6.435	-6.74744	28.29895	-14.80408	-37.66479	-4.33044
6.4355	-1.71204	23.36426	-15.60974	-49.44763	0.30212
6.436	3.7262	32.93152	-20.1416	-58.41064	5.53894
6.4365	-1.2085	53.87878	-15.30762	-55.89294	11.48071
6.437	-2.11487	67.37366	-14.30054	-52.771	8.7616
6.4375	2.01416	64.45312	-13.19275	-51.26038	7.45239
6.438	-1.10779	42.59949	-10.77576	-50.354	7.5531
6.4385	3.22266	8.56018	-18.42957	-50.85754	17.52319
6.439	11.58142	-43.90869	4.33044	-30.01099	18.53027
6.4395	13.39417	-115.7135	23.16284	-2.5177	8.96301
6.44	13.59558	-112.79297	24.87488	26.58691	1.81274
6.4405	4.63257	-83.28552	20.74585	40.2832	-4.33044
6.441	-4.02832	-51.05896	19.94019	45.11719	-16.11328
6.4415	-10.87646	-29.30603	20.34302	53.67737	-27.39258
6.442	-10.27222	-20.54443	11.88354	41.99524	-17.01965
6.4425	-4.83398	-16.41541	3.92761	20.64514	2.21558
6.443	-14.50195	-22.25647	0.90637	20.64514	5.13611
6.4435	-7.75452	-16.3147	-2.01416	3.7262	7.35168
6.444	-10.37292	-14.19983	3.92761	-13.69629	3.32336
6.4445	-10.57434	-8.96301	0.10071	-22.96143	5.33752
6.445	-2.11487	-15.30762	8.7616	-22.76001	0.30212
6.4455	0.10071	-0.80566	3.92761	-26.28479	-9.56726
6.446	6.14319	0.10071	-5.63965	-33.13293	-13.19275
6.4465	14.19983	2.61841	-3.52478	-29.10461	-10.97717
6.447	9.97009	-4.53186	1.61133	-27.09045	-7.45239
6.4475	9.97009	-5.53894	-3.62549	-33.13293	-3.42407
6.448	2.81982	-3.32336	-5.23682	-11.78284	-6.14319
6.4485	3.52478	-9.16443	-11.2793	24.87488	-6.3446
6.449	5.53894	-2.71912	-5.0354	60.3241	-11.58142
6.4495	4.83398	-7.35168	-9.16443	44.0094	-8.15735
6.45	-0.10071	-4.73328	-2.71912	14.40125	-11.78284
6.4505	1.3092	-10.97717	-6.14319	-4.53186	-5.63965
6.451	1.00708	-9.97009	-4.73328	-11.38	-6.14319
6.4515	0.80566	-9.97009	-8.35876	-11.98425	-1.3092
6.452	-1.10779	-7.85522	-3.12195	-15.00549	-3.02124
6.4525	1.10779	-7.25098	-6.3446	-20.24231	-2.21558
6.453	5.94177	-10.77576	-7.95593	-30.31311	0.20142
6.4535	-2.61841	-11.88354	-14.90479	-43.80798	-4.33044
6.454	3.32336	-2.71912	-4.63257	-26.58691	-10.57434
6.4545	2.81982	-3.52478	-3.62549	-24.77417	-8.05664
6.455	-5.74036	-9.36584	-2.92053	-38.67188	6.04248
6.4555	-9.16443	-0.30212	2.11487	-62.23755	6.2439
6.456	2.31628	-1.00708	2.5177	-58.91418	8.7616
6.4565	1.40991	2.41699	4.73328	-36.35559	-4.83398
6.457	3.42407	-1.10779	-2.31628	-3.02124	-7.85522
6.4575	-1.91345	-4.22974	-0.70496	25.07629	-15.50903
6.458	-6.94885	-1.81274	-1.51062	44.0094	-25.177
6.4585	-5.53894	-5.33752	-1.91345	25.98267	-5.74036
6.459	-7.75452	-7.5531	-8.56018	9.36584	0
6.4595	-3.7262	-9.16443	-6.94885	-1.91345	1.71204
6.46	-1.3092	-5.84106	-4.53186	2.92053	5.94177
6.4605	-1.81274	-1.91345	-0.60425	2.01416	5.33752
6.461	4.73328	-7.75452	-5.13611	4.02832	-0.30212
6.4615	-2.71912	-6.84814	-1.91345	4.53186	0.10071
6.462	-1.10779	1.71204	-3.52478	-8.8623	0.70496
6.4625	1.40991	-9.26514	2.92053	-14.19983	2.71912
6.463	-2.11487	-6.3446	-3.62549	8.7616	2.61841
6.4635	-1.3092	-10.67505	-13.99841	6.14319	10.77576
6.464	-1.00708	-0.70496	-7.15027	-12.89062	12.99133
6.4645	2.01416	-6.94885	3.32336	-25.98267	13.89771
6.465	-5.43823	-4.73328	5.0354	-36.65771	10.27222
6.4655	-4.33044	-3.62549	5.74036	-20.44373	0.50354
6.466	-1.3092	-5.43823	-1.61133	11.78284	2.11487
6.4665	-0.10071	-6.14319	-8.35876	17.22107	5.23682
6.467	-2.5177	-9.56726	-5.53894	30.51453	-0.90637
6.4675	-1.40991	-2.71912	-9.36584	41.08887	-2.92053
6.468	2.41699	-6.04248	-2.71912	21.85364	8.7616
6.4685	1.40991	-0.90637	-9.16443	-23.36426	16.41541
6.469	-4.22974	-6.94885	4.22974	-62.8418	22.96143
6.4695	3.22266	-5.53894	9.76868	-86.30676	27.59399
6.47	-0.90637	-3.12195	5.13611	-103.22571	29.30603
6.4705	0.40283	-4.53186	4.83398	-105.23987	19.83948
6.471	1.71204	-4.53186	1.3092	-106.8512	16.3147
6.4715	-2.31628	-3.02124	-4.53186	-106.64978	21.85364
6.472	-1.91345	1.51062	-0.10071	-79.66003	12.18567
6.4725	-3.02124	-5.33752	-5.94177	1.51062	-7.15027
6.473	-11.98425	0.20142	-12.38708	100.00305	-23.66638
6.4735	-7.35168	-5.84106	-17.22107	145.32166	-23.46497
6.474	-12.18567	0.50354	-13.19275	129.10767	-25.68054
6.4745	-9.86938	-9.06372	-8.96301	102.52075	-18.63098
6.475	-11.17859	-2.71912	-6.94885	78.55225	-17.22107
6.4755	-9.76868	-6.14319	-9.46655	63.24463	-17.42249
6.476	-2.31628	-2.71912	-2.5177	46.62781	-16.41541
6.4765	2.71912	-1.71204	4.83398	34.84497	-15.40833
6.477	-0.10071	-6.54602	1.3092	35.85205	-15.81116
6.4775	-2.11487	-1.3092	3.92761	21.85364	-5.13611
6.478	0.90637	-4.83398	-9.06372	10.87646	11.98425
6.4785	-1.40991	-7.15027	-10.27222	-0.30212	0.70496
6.479	-0.80566	-6.44531	-9.06372	0.50354	-1.10779
6.4795	-1.71204	-3.7262	-11.78284	3.32336	5.0354
6.48	-4.33044	-4.73328	-4.83398	8.35876	-0.90637
6.4805	-5.94177	1.3092	-9.66797	1.10779	-3.52478
6.481	-8.45947	-1.00708	-5.53894	-2.21558	0.30212
6.4815	-7.95593	-3.22266	-0.10071	2.21558	1.3092
6.482	-7.35168	-3.12195	-1.51062	-4.02832	9.06372
6.4825	-9.97009	-3.7262	-5.33752	-7.85522	9.97009
6.483	-2.71912	-7.04956	1.61133	-2.61841	-7.85522
6.4835	-7.5531	-6.14319	0.60425	11.98425	-15.00549
6.484	-12.28638	-5.43823	4.43115	-0.10071	-20.1416
6.4845	-1.81274	-4.73328	13.797	-11.78284	-24.27063
6.485	-2.41699	-4.73328	0.70496	-24.77417	-9.97009
6.4855	1.71204	-3.52478	-1.51062	-27.09045	-5.33752
6.486	3.52478	-7.95593	-6.3446	-19.23523	-4.73328
6.4865	3.52478	-11.68213	-9.16443	-15.30762	-10.17151
6.487	0.10071	0.40283	-15.71045	-41.59241	-6.54602
6.4875	-3.8269	8.96301	-14.60266	-90.43579	-3.12195
6.488	-5.33752	12.99133	-8.45947	-132.22961	6.64673
6.4885	-7.45239	12.18567	2.01416	-157.2052	15.00549
6.489	-7.35168	2.41699	-1.00708	-147.94006	24.27063
6.4895	-5.53894	4.53186	-0.50354	-124.77722	27.79541
6.49	-4.63257	14.70337	3.8269	-113.69934	10.77576
6.4905	-9.46655	10.57434	6.84814	-102.92358	-10.17151
6.491	-17.22107	-1.3092	5.53894	-94.66553	-4.43115
6.4915	-8.35876	2.71912	3.02124	-35.44922	-26.58691
6.492	1.61133	-2.31628	4.73328	54.98657	-27.79541
6.4925	4.73328	4.02832	1.3092	121.75598	-40.68604
6.493	6.14319	-4.83398	-0.20142	126.79138	-35.75134
6.4935	0.30212	1.00708	10.87646	111.38306	-38.87329
6.494	-7.75452	7.5531	11.07788	73.21472	-24.67346
6.4945	-8.7616	9.06372	7.65381	41.59241	-12.48779
6.495	-9.56726	8.25806	-5.0354	21.85364	-5.13611
6.4955	-4.83398	0.30212	-5.84106	8.45947	7.85522
6.496	-3.12195	-7.75452	-14.80408	20.04089	17.92603
6.4965	-2.5177	-30.31311	-16.61682	34.34143	26.48621
6.497	4.02832	-10.37292	-6.44531	35.65063	24.47205
6.4975	3.02124	-19.73877	8.25806	34.84497	12.18567
6.498	4.73328	-22.86072	15.50903	48.33984	-0.30212
6.4985	9.06372	-22.35718	21.85364	30.81665	24.37134
6.499	3.92761	-27.09045	11.58142	-10.47363	43.40515
6.4995	2.92053	-35.95276	8.8623	-38.16833	50.15259
6.5	1.40991	-45.01648	7.65381	-18.53027	45.2179
6.5005	12.5885	-49.85046	0.60425	6.74744	43.20374
6.501	7.75452	-39.98108	-0.30212	21.04797	33.13293
6.5015	-6.3446	-19.73877	-1.40991	33.23364	15.30762
6.502	-12.28638	-8.96301	-16.41541	77.14233	8.25806
6.5025	-18.22815	-0.20142	-29.80957	82.88269	11.2793
6.503	-16.91895	11.78284	-23.66638	68.78357	-0.10071
6.5035	-15.71045	19.13452	0.60425	58.71277	-22.6593
6.504	-9.56726	29.91028	14.70337	67.27295	-27.09045
6.5045	-5.94177	25.177	8.66089	58.81348	-13.797
6.505	5.13611	21.55151	-6.84814	34.84497	-19.63806
6.5055	11.78284	17.82532	-19.33594	26.48621	-19.73877
6.506	-0.70496	18.8324	-23.26355	32.83081	-17.12036
6.5065	-1.00708	16.81824	-11.58142	16.71753	-18.02673
6.507	7.04956	17.92603	2.11487	6.64673	-30.51453
6.5075	1.71204	27.09045	5.33752	10.37292	-26.88904
6.508	2.71912	30.81665	-2.11487	2.71912	-21.95435
6.5085	-5.23682	34.34143	-0.30212	3.92761	-15.81116
6.509	-26.48621	22.35718	-5.84106	7.5531	-13.797
6.5095	-12.99133	3.8269	-6.14319	16.71753	-15.1062
6.51	-8.7616	-8.35876	-6.84814	13.59558	-13.09204
6.5105	-3.02124	-12.68921	-6.74744	-0.90637	-9.56726
6.511	-3.8269	-14.60266	-3.12195	-18.63098	-13.19275
6.5115	4.93469	-18.42957	-0.90637	-18.53027	-23.46497
6.512	12.68921	-28.19824	-0.30212	-1.2085	-35.75134
6.5125	7.95593	-37.7655	-5.43823	5.94177	-21.55151
6.513	11.78284	-35.44922	-3.92761	-7.85522	-22.86072
6.5135	18.12744	-44.21082	-6.94885	-9.66797	-24.47205
6.514	14.19983	-60.22339	-6.04248	-15.60974	-16.51611
6.5145	12.18567	-76.7395	-9.46655	-5.94177	-9.36584
6.515	9.06372	-73.51685	-7.45239	-21.45081	-0.80566
6.5155	6.44531	-62.33826	-6.3446	-42.59949	11.98425
6.516	-7.35168	-43.40515	-4.53186	-55.2887	21.3501
6.5165	-17.42249	-19.33594	-0.10071	-65.46021	30.11169
6.517	-22.76001	16.41541	2.92053	-66.36658	31.01807
6.5175	-31.32019	40.98816	9.66797	-70.89844	35.14709
6.518	-31.21948	63.94958	-0.90637	-72.00623	49.44763
6.5185	-20.64514	85.19897	2.92053	-74.42322	48.44055
6.519	-12.18567	73.91968	-2.31628	-59.51843	42.8009
6.5195	-1.2085	58.20923	-1.91345	-40.08179	39.57825
6.52	2.5177	33.83789	-11.07788	-5.94177	24.87488
6.5205	-4.53186	21.75293	-6.44531	39.88037	10.37292
6.521	-4.93469	8.56018	-3.92761	61.02905	13.19275
6.5215	-4.43115	2.01416	1.71204	53.87878	6.14319
6.522	-5.84106	-11.58142	2.01416	42.90161	15.00549
6.5225	-8.05664	-9.36584	-7.15027	45.52002	5.94177
6.523	-19.23523	-10.87646	-5.33752	35.44922	0.80566
6.5235	-12.08496	-1.00708	-1.10779	17.22107	-20.1416
6.524	-7.45239	8.35876	-3.8269	11.78284	-29.70886
6.5245	-5.94177	32.32727	-7.95593	5.74036	-36.4563
6.525	-13.797	23.76709	-3.7262	11.38	-30.11169
6.5255	-8.56018	25.78125	0.10071	8.35876	-25.88196
6.526	-3.42407	13.69629	1.00708	-0.10071	-20.04089
6.5265	-0.90637	9.16443	-0.10071	-5.13611	-14.80408
6.527	3.42407	5.74036	2.11487	-2.71912	-15.91187
6.5275	-7.15027	6.14319	-3.92761	-1.71204	-13.19275
6.528	-1.3092	3.42407	-2.01416	3.42407	-12.48779
6.5285	-0.50354	2.5177	-0.10071	1.71204	-15.00549
6.529	-5.13611	3.52478	1.61133	13.797	-15.1062
6.5295	-8.35876	11.07788	-2.11487	8.35876	-9.06372
6.53	-8.96301	10.67505	1.71204	8.35876	0.70496
6.5305	-13.99841	13.59558	-2.71912	5.74036	-7.45239
6.531	-12.28638	12.5885	2.92053	-0.30212	-5.94177
6.5315	-6.94885	8.25806	-2.31628	-3.92761	-6.94885
6.532	-3.92761	-1.40991	-1.61133	-3.8269	-0.90637
6.5325	-5.43823	-1.91345	-4.43115	-8.7616	-5.23682
6.533	2.11487	0.70496	1.2085	-8.56018	-3.92761
6.5335	-3.92761	-2.11487	-1.71204	-7.04956	-10.0708
6.534	-1.91345	-0.80566	-1.61133	-4.93469	3.42407
6.5345	4.33044	-8.35876	-5.33752	-11.98425	-7.95593
6.535	-0.30212	-10.57434	3.62549	-12.38708	-7.35168
6.5355	-3.52478	-9.56726	-3.42407	-10.37292	-13.99841
6.536	6.14319	-10.97717	5.84106	-14.09912	-9.06372
6.5365	1.40991	-3.7262	4.53186	-24.06921	-10.17151
6.537	7.45239	-4.02832	12.78992	-24.47205	-10.77576
6.5375	4.53186	-3.02124	9.46655	-32.32727	-1.91345
6.538	10.37292	7.25098	9.86938	-38.06763	0.70496
6.5385	12.5885	14.40125	2.71912	-26.08337	-1.10779
6.539	8.45947	17.32178	-1.71204	-18.93311	-10.57434
6.5395	3.52478	7.65381	-23.06213	-10.77576	-4.22974
6.54	7.85522	1.91345	-29.30603	-17.72461	-6.04248
6.5405	5.0354	-6.2439	-28.9032	-12.18567	-6.44531
6.541	5.53894	-13.49487	-20.1416	-15.00549	-3.52478
6.5415	7.15027	-16.61682	-19.33594	-16.41541	-2.41699
6.542	5.33752	-17.82532	-8.15735	-11.17859	3.62549
6.5425	-0.50354	-20.04089	2.92053	-15.71045	2.61841
6.543	2.01416	-21.04797	14.80408	-8.56018	-0.50354
6.5435	2.11487	-15.81116	14.90479	-2.5177	-0.10071
6.544	-4.73328	-7.95593	3.8269	18.12744	0.50354
6.5445	-10.77576	3.12195	-0.30212	19.94019	0.70496
6.545	-10.37292	-5.63965	4.12903	16.71753	1.3092
6.5455	-8.45947	-21.24939	10.77576	3.42407	-1.3092
6.546	-3.12195	-31.32019	12.48779	6.2439	-5.74036
6.5465	-4.12903	-20.34302	7.15027	11.38	3.02124
6.547	-1.40991	-11.58142	-12.28638	17.82532	5.84106
6.5475	-6.44531	6.2439	-42.19666	25.177	3.02124
6.548	-13.09204	19.03381	-52.771	23.06213	3.62549
6.5485	-20.04089	29.00391	-38.47046	3.22266	7.15027
6.549	-12.99133	26.68762	-24.67346	1.3092	-8.56018
6.5495	-17.42249	17.32178	-18.8324	-1.10779	-0.30212
6.55	-18.02673	14.30054	-15.91187	1.91345	-0.50354
6.5505	-14.19983	11.78284	0	4.93469	4.22974
6.551	-9.46655	3.7262	20.04089	3.52478	2.5177
6.5515	-10.27222	2.61841	26.88904	-9.16443	2.31628
6.552	-11.78284	-0.60425	19.13452	-8.96301	8.56018
6.5525	-13.39417	-3.52478	15.50903	-1.00708	7.65381
6.553	-2.61841	-5.23682	18.22815	-2.41699	4.93469
6.5535	-1.40991	-8.56018	24.57275	4.53186	2.21558
6.554	-3.22266	-5.23682	18.8324	-2.71912	0.30212
6.5545	-4.83398	-4.12903	11.17859	-5.13611	-9.86938
6.555	-8.05664	-6.14319	0.80566	-6.14319	-12.68921
6.5555	-1.00708	-9.06372	-6.3446	-14.40125	-11.17859
6.556	2.5177	-8.45947	-18.73169	-26.98975	-6.14319
6.5565	3.32336	-2.5177	-12.78992	-31.01807	-6.04248
6.557	-0.20142	1.91345	-1.61133	-23.96851	-12.99133
6.5575	-1.40991	7.15027	10.77576	-13.797	-16.3147
6.558	-2.5177	-2.61841	9.16443	-4.73328	-8.7616
6.5585	-7.45239	-8.96301	4.33044	3.42407	-7.65381
6.559	-2.21558	-8.66089	4.02832	15.50903	-6.44531
6.5595	-0.30212	-8.7616	10.17151	1.61133	-11.88354
6.56	-4.73328	-0.90637	15.1062	-8.8623	-9.16443
6.5605	-8.15735	-0.10071	17.01965	-16.11328	-4.12903
6.561	-3.7262	3.02124	13.99841	-8.05664	-4.02832
6.5615	5.53894	0.90637	16.91895	-3.62549	-0.50354
6.562	6.54602	1.40991	11.78284	-28.29895	2.41699
6.5625	7.25098	-4.22974	3.42407	-47.33276	5.0354
6.563	8.66089	-12.28638	-7.85522	-48.64197	1.10779
6.5635	8.15735	-18.93311	-2.11487	-48.44055	2.11487
6.564	4.12903	-12.78992	8.15735	-45.72144	6.2439
6.5645	8.35876	-18.63098	9.36584	-51.46179	9.36584
6.565	13.49487	-23.06213	-6.2439	-47.63489	10.97717
6.5655	10.37292	-9.86938	-2.71912	-48.33984	11.38
6.566	17.42249	-16.71753	-8.7616	-19.33594	1.61133
6.5665	10.77576	-18.32886	-16.81824	47.8363	-9.36584
6.567	2.11487	-15.71045	-13.797	125.98572	-11.07788
6.5675	-11.58142	-12.18567	-7.95593	138.67493	-13.89771
6.568	-13.19275	-16.01257	-2.01416	114.00146	-14.09912
6.5685	-6.74744	-17.22107	-9.97009	85.09827	-5.33752
6.569	-6.64673	2.31628	-22.05505	53.87878	-11.48071
6.5695	-18.8324	12.38708	-14.70337	51.46179	-9.06372
6.57	-15.81116	7.45239	-16.3147	37.16125	-5.23682
6.5705	-9.56726	-3.7262	-11.68213	22.25647	-4.93469
6.571	-5.33752	-21.75293	-2.71912	10.87646	-12.68921
6.5715	4.02832	-41.39099	1.51062	7.65381	-3.12195
6.572	10.37292	-61.73401	7.75452	0.70496	-5.53894
6.5725	17.82532	-80.4657	5.84106	-5.53894	8.56018
6.573	12.18567	-105.03845	3.92761	-2.71912	7.75452
6.5735	11.98425	-113.69934	-3.52478	3.52478	6.94885
6.574	23.66638	-110.57739	-9.66797	-4.73328	11.2793
6.5745	38.67188	-105.6427	-18.42957	-9.76868	12.18567
6.575	43.70728	-109.4696	-21.85364	-2.61841	13.59558
6.5755	47.63489	-98.29102	-16.81824	-3.12195	-1.00708
6.576	44.81506	-90.5365	-13.797	-2.61841	5.74036
6.5765	44.21082	-64.65454	-12.28638	0.80566	2.71912
6.577	29.50745	-23.56567	-19.33594	-4.83398	-2.5177
6.5775	12.99133	22.6593	-13.29346	-7.5531	-6.3446
6.578	-8.8623	86.30676	-11.78284	-8.7616	-5.13611
6.5785	-26.08337	130.01404	-19.23523	-17.22107	2.81982
6.579	-36.4563	161.93848	-30.11169	-10.97717	0.90637
6.5795	-50.85754	151.26343	-20.74585	-13.99841	-2.71912
6.58	-60.52551	140.38696	-11.78284	-17.42249	-4.73328
6.5805	-56.09436	87.51526	-10.77576	-12.68921	-0.10071
6.581	-39.47754	23.66638	17.12036	-14.30054	-0.80566
6.5815	-26.48621	-24.67346	38.16833	-12.99133	2.5177
6.582	-12.38708	-40.58533	36.75842	-14.70337	-0.70496
6.5825	-10.17151	-34.64355	22.05505	-8.15735	10.97717
6.583	-15.50903	-4.53186	9.86938	-7.65381	7.25098
6.5835	-16.81824	14.60266	10.37292	-6.84814	2.11487
6.584	-20.24231	36.25488	-1.2085	-1.81274	4.33044
6.5845	-8.35876	20.84656	-0.50354	3.22266	4.63257
6.585	4.12903	-4.22974	-6.94885	1.91345	-4.33044
6.5855	20.94727	-28.09753	-5.74036	2.31628	-0.10071
6.586	36.35559	-56.29578	-0.90637	5.63965	-5.13611
6.5865	52.26746	-75.02747	-5.13611	3.32336	-0.50354
6.587	47.43347	-99.2981	-12.5885	11.17859	0.90637
6.5875	38.57117	-130.41687	-19.23523	-2.92053	0.20142
6.588	33.9386	-157.60803	-18.8324	-8.96301	-1.00708
6.5885	25.177	-141.79688	-17.42249	-0.80566	7.65381
6.589	36.05347	-135.65369	-22.76001	7.5531	12.5885
6.5895	43.60657	-140.78979	-20.84656	9.76868	19.33594
6.59	49.0448	-108.46252	-37.7655	-4.33044	15.20691
6.5905	44.0094	-39.77966	-27.39258	1.51062	-8.05664
6.591	32.83081	1.61133	-17.22107	9.06372	-6.54602
6.5915	-0.90637	85.70251	0.30212	3.42407	-5.94177
6.592	-42.49878	182.98645	27.19116	-1.71204	-9.86938
6.5925	-76.63879	243.00842	35.75134	-4.33044	-13.59558
6.593	-97.18323	242.20276	36.65771	5.94177	-16.61682
6.5935	-105.84412	209.87549	33.53577	20.34302	-23.36426
6.594	-97.78748	148.64502	23.06213	15.81116	-24.37134
6.5945	-90.73792	102.11792	24.47205	5.0354	-14.50195
6.595	-73.41614	69.48853	14.40125	0.70496	-3.92761
6.5955	-53.47595	43.00232	9.16443	-12.18567	2.31628
6.596	-40.78674	48.74268	8.05664	-15.40833	2.61841
6.5965	-35.75134	40.78674	-0.10071	-22.05505	10.17151
6.597	-31.72302	49.0448	3.92761	-20.04089	-1.10779
6.5975	-23.66638	53.37524	-13.797	-17.01965	3.92761
6.598	-23.46497	35.44922	-6.74744	-18.93311	-6.44531
6.5985	-6.94885	9.46655	8.05664	-25.88196	-13.69629
6.599	-7.35168	-5.74036	4.63257	-32.32727	-4.12903
6.5995	0.60425	-5.94177	-2.5177	-48.64197	3.92761
6.6	6.94885	-34.54285	0.50354	-66.16516	4.22974
6.6005	24.06921	-45.3186	5.23682	-63.94958	0.90637
6.601	35.14709	-61.53259	7.75452	-46.62781	-5.43823
6.6015	39.57825	-69.1864	-7.35168	-30.51453	-0.10071
6.602	29.10461	-76.23596	-13.09204	-19.03381	8.56018
6.6025	34.84497	-64.75525	-20.1416	-3.12195	9.97009
6.603	18.12744	-48.23914	-8.15735	12.38708	-0.50354
